cat_id,age,gender,size,breed,user_id,rating
41808253,Young,Female,Small,American Bobtail,7175,2.68
29629921,Adult,Male,Small,American Bobtail,3887,1.81
35948324,Baby,Female,Medium,American Bobtail,6055,5.0
28146441,Young,Female,Medium,American Bobtail,10657,4.79
32980824,Adult,Female,Medium,American Bobtail,10541,4.16
46750544,Adult,Female,Medium,American Bobtail,3228,3.53
35785644,Adult,Male,Large,American Bobtail,3306,4.26
25245181,Young,Male,Large,American Bobtail,8531,2.94
23062759,Adult,Female,Small,American Bobtail,9053,3.61
35501047,Adult,Female,Medium,American Bobtail,4860,4.09
30014902,Adult,Female,Medium,American Bobtail,10207,4.96
17923389,Young,Female,Medium,American Bobtail,10294,2.15
32585107,Young,Male,Small,American Bobtail,2699,3.72
39961241,Adult,Female,Small,American Bobtail,4295,2.47
42071715,Baby,Male,Medium,American Bobtail,4668,4.01
29672992,Young,Female,Medium,American Bobtail,11277,2.19
20768205,Baby,Female,Medium,American Bobtail,9526,2.1
20535809,Young,Female,Medium,American Bobtail,13709,3.57
43237488,Adult,Female,Medium,American Bobtail,9210,4.07
19597098,Adult,Male,Medium,American Bobtail,9166,4.34
39837438,Baby,Male,Small,American Bobtail,14407,5.0
37065918,Adult,Male,Medium,American Bobtail,3024,2.83
20727445,Baby,Female,Medium,American Bobtail,14199,1.61
44051338,Baby,Female,Medium,American Bobtail,8477,3.12
36631433,Young,Male,Large,American Bobtail,1661,2.65
42007303,Baby,Female,Medium,American Bobtail,9931,2.75
36267590,Baby,Female,Medium,American Bobtail,5964,3.42
22871680,Adult,Female,Medium,American Bobtail,2864,2.02
35524387,Adult,Female,Large,American Bobtail,11064,3.93
41194406,Adult,Male,Medium,American Bobtail,11636,3.17
33371359,Adult,Female,Large,American Bobtail,7215,4.02
23410638,Baby,Male,Medium,American Bobtail,1969,3.19
41758917,Adult,Male,Medium,American Bobtail,4118,3.16
29809020,Adult,Male,Medium,American Bobtail,7845,4.56
40343268,Senior,Male,Medium,American Bobtail,2905,2.55
45695163,Baby,Male,Medium,American Bobtail,1952,2.33
23481958,Baby,Male,Medium,American Bobtail,10248,1.92
39482851,Adult,Female,Small,American Bobtail,6011,5.0
20314064,Baby,Male,Medium,American Bobtail,7472,3.97
27245049,Young,Female,Medium,American Bobtail,7238,3.83
40022896,Baby,Female,Medium,American Bobtail,4915,2.88
24654324,Adult,Female,Medium,American Bobtail,13382,3.15
41512261,Adult,Male,Large,American Bobtail,11693,2.97
39932559,Young,Female,Medium,American Bobtail,13704,3.49
46422322,Baby,Male,Small,American Bobtail,13900,2.12
27202572,Baby,Female,Small,American Bobtail,4375,3.27
27001760,Baby,Female,Small,American Bobtail,13255,4.85
43898682,Adult,Female,Medium,American Bobtail,4272,2.38
21459706,Baby,Male,Medium,American Bobtail,2437,3.45
21200072,Young,Female,Small,American Bobtail,8021,3.25
38202884,Young,Female,Medium,American Bobtail,14164,2.45
41177980,Young,Female,Medium,American Bobtail,5783,5.0
23488957,Baby,Male,Medium,American Bobtail,3089,4.18
38251731,Adult,Female,Medium,American Bobtail,7395,4.03
38701639,Adult,Female,Medium,American Bobtail,402,2.5
32116605,Young,Male,Small,American Bobtail,11843,3.76
31238648,Adult,Female,Medium,American Bobtail,9530,2.75
41856614,Adult,Male,Large,American Bobtail,6032,5.0
17695029,Baby,Male,Small,American Bobtail,4592,3.3
29985680,Adult,Female,Small,American Bobtail,14999,3.61
39624385,Young,Female,Medium,American Bobtail,665,3.12
45311781,Young,Female,Medium,American Bobtail,549,1.58
28112001,Young,Female,Medium,American Bobtail,8036,4.36
42812831,Adult,Female,Small,American Bobtail,10729,3.57
28588690,Adult,Male,Medium,American Bobtail,11,3.18
44701357,Baby,Female,Small,American Bobtail,8313,3.49
33753355,Young,Male,Medium,American Bobtail,4703,2.39
32948511,Baby,Female,Medium,American Bobtail,4476,4.49
23307654,Baby,Female,Medium,American Bobtail,11826,3.22
21607726,Adult,Female,Large,American Bobtail,782,3.63
45819389,Adult,Male,Medium,American Bobtail,6852,1.0
32768491,Young,Male,Medium,American Bobtail,10616,2.51
23264776,Adult,Male,Medium,American Bobtail,2064,4.82
25605084,Young,Female,Medium,American Bobtail,1086,3.6
25667280,Baby,Female,Medium,American Bobtail,8969,1.53
19883787,Baby,Male,Medium,American Bobtail,9950,3.32
35302569,Baby,Male,Medium,American Bobtail,2761,2.75
44875452,Adult,Female,Medium,American Bobtail,2809,2.02
25326217,Adult,Male,Medium,American Bobtail,8779,2.62
19400863,Adult,Male,Medium,American Bobtail,12311,4.9
20183565,Young,Female,Medium,American Bobtail,11760,2.91
26317236,Adult,Female,Medium,American Bobtail,6874,2.5
37337761,Adult,Female,Medium,American Bobtail,10804,4.57
29917134,Baby,Male,Large,American Bobtail,8854,2.48
25913478,Adult,Female,Small,American Bobtail,1662,3.01
31220615,Senior,Male,Medium,American Bobtail,1991,4.34
30582684,Baby,Female,Small,American Bobtail,8703,3.38
32714423,Baby,Female,Small,American Bobtail,8075,3.69
45992549,Baby,Female,Medium,American Bobtail,8713,4.16
25111121,Adult,Female,Medium,American Bobtail,10659,3.07
31833283,Young,Female,Large,American Bobtail,7999,4.75
20281530,Young,Female,Small,American Bobtail,6139,4.86
24831126,Young,Female,Large,American Bobtail,10076,3.64
34307734,Young,Male,Large,American Bobtail,14333,3.47
43411078,Senior,Female,Small,American Bobtail,9136,1.12
44559150,Adult,Female,Medium,American Bobtail,7437,3.13
32407010,Adult,Female,Medium,American Bobtail,1442,2.32
37142319,Young,Male,Medium,American Bobtail,4238,1.76
36774663,Baby,Male,Medium,American Bobtail,501,5.0
34466601,Adult,Female,Medium,American Bobtail,11933,1.95
34727547,Adult,Female,Small,American Bobtail,9663,4.39
24861135,Young,Female,Small,American Bobtail,14885,3.24
36944816,Young,Female,Small,American Bobtail,13852,3.88
46299337,Baby,Female,Medium,American Bobtail,6661,3.52
39783893,Adult,Female,Small,American Bobtail,11020,2.91
34281807,Baby,Female,Medium,American Bobtail,11890,3.75
30133715,Young,Male,Medium,American Bobtail,7865,3.77
23959902,Young,Female,Medium,American Bobtail,8767,2.63
38610583,Young,Male,Small,American Bobtail,7009,3.6
21459688,Baby,Male,Medium,American Bobtail,10993,1.97
22775271,Baby,Male,Small,American Bobtail,4891,4.75
22856555,Baby,Male,Medium,American Bobtail,12300,3.41
30786805,Baby,Female,Small,American Bobtail,13296,3.32
28638128,Adult,Female,Medium,American Bobtail,5557,3.03
28112010,Adult,Male,Medium,American Bobtail,6603,2.46
39907409,Baby,Female,Medium,American Bobtail,14950,3.43
26469629,Young,Female,Medium,American Bobtail,6058,4.75
23481947,Baby,Female,Medium,American Bobtail,13729,2.53
28637436,Baby,Female,Small,American Bobtail,8442,2.62
30182029,Adult,Male,Medium,American Bobtail,1966,3.62
23469289,Adult,Female,Medium,American Bobtail,13373,4.98
40562983,Adult,Female,Medium,American Bobtail,13639,3.02
37990740,Baby,Female,Small,American Bobtail,7078,2.08
27495261,Baby,Female,Medium,American Bobtail,4253,1.43
20308851,Baby,Female,Medium,American Bobtail,10718,2.38
18247301,Adult,Male,Small,American Bobtail,12260,2.83
34181699,Young,Female,Medium,American Bobtail,5653,4.57
33217433,Young,Female,Small,American Bobtail,12859,2.68
43892093,Young,Male,Medium,American Bobtail,9515,4.27
42680323,Baby,Female,Medium,American Bobtail,3121,3.08
27227843,Baby,Male,Medium,American Bobtail,1476,3.21
21099576,Baby,Female,Small,American Bobtail,4137,3.19
33689075,Adult,Male,Large,American Bobtail,10015,4.65
42840702,Young,Male,Medium,American Bobtail,7611,3.54
42652960,Young,Male,Medium,American Bobtail,10840,2.52
33078979,Young,Female,Medium,American Bobtail,12192,3.57
19889627,Baby,Male,Small,American Bobtail,11845,4.31
33304430,Young,Female,Medium,American Bobtail,99,3.63
43199410,Young,Male,Medium,American Bobtail,14482,4.32
29315158,Baby,Female,Medium,American Bobtail,5403,3.29
43258669,Baby,Female,Small,American Bobtail,11228,4.07
35381660,Baby,Male,Medium,American Bobtail,7241,2.94
17751674,Adult,Male,Medium,American Bobtail,163,4.25
20121634,Adult,Male,Small,American Bobtail,13795,4.17
19703296,Baby,Male,Medium,American Bobtail,9535,3.79
28154099,Young,Male,Medium,American Bobtail,5303,3.86
23920802,Adult,Female,Small,American Bobtail,6637,4.86
28101028,Adult,Male,Medium,American Bobtail,3732,4.26
43041065,Baby,Male,Medium,American Bobtail,3809,3.46
46330160,Adult,Female,Medium,American Bobtail,5537,3.77
33636205,Young,Male,Large,American Bobtail,11933,5.0
29996285,Baby,Male,Medium,American Bobtail,8774,4.24
45310511,Baby,Male,Medium,American Bobtail,4643,4.74
45311431,Young,Male,Small,American Bobtail,5270,4.33
35478369,Adult,Female,Small,American Bobtail,754,2.32
40055291,Young,Female,Small,American Bobtail,902,2.83
31305440,Young,Female,Small,American Bobtail,11023,4.26
20612848,Adult,Female,Small,American Bobtail,965,5.0
28376528,Young,Male,Medium,American Bobtail,3446,3.22
24044136,Adult,Female,Medium,American Bobtail,11537,4.16
42929187,Baby,Male,Medium,American Bobtail,9469,3.22
32797276,Baby,Male,Medium,American Bobtail,1241,2.62
39907112,Baby,Male,Medium,American Bobtail,12246,4.01
32269093,Adult,Male,Medium,American Bobtail,2159,2.8
33082399,Baby,Female,Medium,American Bobtail,10691,3.23
25486025,Young,Male,Medium,American Bobtail,1664,5.0
21001551,Young,Female,Small,American Bobtail,12898,3.52
26687923,Baby,Male,Small,American Bobtail,9384,3.99
39907172,Baby,Female,Medium,American Bobtail,13180,3.52
33644005,Baby,Female,Small,American Bobtail,8323,3.8
26204464,Adult,Male,Small,American Bobtail,6064,4.81
19202634,Baby,Male,Medium,American Bobtail,10230,2.56
18937203,Adult,Female,Medium,American Bobtail,6000,4.36
25793989,Adult,Male,Large,American Bobtail,13437,2.65
33819123,Adult,Male,Medium,American Bobtail,4500,4.59
18960717,Young,Female,Medium,American Bobtail,11279,3.29
37716039,Senior,Male,Medium,American Bobtail,6027,3.12
29867367,Young,Male,Medium,American Bobtail,7544,4.69
42679809,Baby,Male,Medium,Turkish Van,9520,2.95
22827039,Young,Female,Medium,Turkish Van,13919,2.88
43047758,Baby,Female,Medium,Turkish Van,9876,3.75
29482948,Adult,Female,Medium,Turkish Van,6389,4.35
29133372,Adult,Male,Large,Turkish Van,13842,2.7
18293813,Adult,Female,Large,Turkish Van,3108,5.0
23643168,Adult,Female,Medium,Turkish Van,3546,2.33
37437819,Baby,Male,Medium,Turkish Van,11771,2.47
41748770,Baby,Male,Medium,Turkish Van,673,3.53
25156879,Young,Female,Small,Turkish Van,5861,5.0
45497074,Adult,Male,Large,Turkish Van,6535,3.37
26029943,Young,Female,Medium,Turkish Van,10095,1.99
41317194,Adult,Male,Medium,Turkish Van,11261,3.93
15750718,Adult,Male,Medium,Turkish Van,13200,3.74
37587343,Adult,Female,Medium,Turkish Van,12562,5.0
33146380,Adult,Male,Large,Turkish Van,1727,1.65
32365100,Baby,Male,Small,Turkish Van,3269,4.0
44500415,Adult,Male,Large,Turkish Van,4356,3.52
38705236,Young,Female,Medium,Turkish Van,4643,5.0
29332923,Adult,Male,Medium,Turkish Van,7830,3.59
43805501,Adult,Male,Large,Turkish Van,14201,2.33
45414837,Baby,Female,Medium,Turkish Van,2214,4.09
35345059,Young,Male,Small,Turkish Van,10928,3.09
27429385,Baby,Female,Medium,Turkish Van,8159,2.25
46073544,Baby,Male,Medium,Turkish Van,395,3.91
46289625,Baby,Female,Small,Turkish Van,9661,3.74
34969286,Baby,Female,Medium,Turkish Van,4387,4.7
28389286,Adult,Male,Extra Large,Turkish Van,6118,4.83
42193406,Young,Male,Medium,Turkish Van,5403,3.36
45210452,Baby,Male,Medium,Turkish Van,10591,3.18
22331834,Young,Female,Medium,Turkish Van,10776,3.55
32600037,Adult,Male,Medium,Turkish Van,2099,1.63
42904423,Baby,Male,Medium,Turkish Van,262,3.33
37297192,Adult,Female,Medium,Turkish Van,5661,3.48
17710832,Adult,Male,Large,Turkish Van,13207,2.29
46409653,Baby,Female,Medium,Turkish Van,2093,3.2
27581996,Baby,Female,Medium,Turkish Van,10639,5.0
34462797,Young,Male,Medium,Turkish Van,14412,2.37
45701603,Young,Female,Medium,Turkish Van,1834,4.09
37170683,Young,Male,Medium,Turkish Van,10731,2.68
45541865,Adult,Male,Medium,Turkish Van,7073,2.06
25276097,Young,Female,Medium,Turkish Van,5436,3.25
25236178,Adult,Male,Large,Turkish Van,14,4.84
43805859,Adult,Female,Large,Turkish Van,12818,3.42
27587650,Young,Female,Large,Turkish Van,4229,3.78
42167734,Adult,Female,Large,Turkish Van,1647,3.36
29333000,Adult,Male,Medium,Turkish Van,6452,4.08
34799504,Young,Female,Large,Turkish Van,8057,3.33
34376691,Baby,Male,Medium,Turkish Van,2414,4.88
28095915,Young,Male,Small,Turkish Van,1198,4.73
29701769,Baby,Female,Medium,Turkish Van,8413,5.0
32128287,Young,Female,Medium,Turkish Van,5047,3.28
42418679,Baby,Female,Medium,Turkish Van,7884,3.28
24797183,Adult,Male,Large,Turkish Van,2714,1.1
38409264,Adult,Male,Medium,Turkish Van,2570,5.0
20931538,Young,Female,Medium,Turkish Van,3845,2.79
27581955,Baby,Female,Medium,Turkish Van,1041,4.71
44968123,Baby,Male,Medium,Turkish Van,183,3.0
23436145,Adult,Female,Small,Turkish Van,13415,4.51
28739286,Baby,Male,Large,Turkish Van,11871,3.32
22592112,Young,Female,Medium,Turkish Van,3991,3.06
27495422,Adult,Male,Medium,Turkish Van,8550,3.28
44169395,Young,Female,Large,Turkish Van,11927,2.64
41378927,Baby,Male,Medium,Turkish Van,1130,2.03
24797125,Adult,Female,Large,Turkish Van,7378,3.35
41492566,Young,Female,Medium,Turkish Van,11397,5.0
23372213,Baby,Male,Medium,Turkish Van,6631,2.63
45957707,Baby,Male,Medium,Turkish Van,1703,4.74
44863266,Adult,Male,Large,Turkish Van,4199,2.17
43319581,Young,Male,Small,Turkish Van,10400,4.41
35142809,Baby,Male,Medium,Turkish Van,6762,3.86
23212330,Baby,Female,Medium,Turkish Van,3535,3.67
42532163,Young,Female,Medium,Turkish Van,1401,1.46
17652178,Young,Female,Medium,Turkish Van,1686,5.0
46243141,Young,Male,Medium,Turkish Van,6891,3.42
46289626,Baby,Male,Small,Turkish Van,6839,4.86
27640714,Adult,Female,Small,Turkish Van,6768,1.86
21272556,Young,Male,Medium,Turkish Van,9066,5.0
37503964,Young,Male,Large,Turkish Van,4319,3.56
20956362,Young,Male,Medium,Turkish Van,9314,2.9
42183410,Young,Female,Medium,Turkish Van,3696,2.1
27017053,Senior,Female,Medium,Turkish Van,2381,3.23
27874635,Baby,Female,Small,Turkish Van,66,3.81
45391813,Young,Female,Medium,Turkish Van,6384,3.55
45215603,Adult,Male,Large,Turkish Van,329,3.29
39179507,Young,Female,Medium,Turkish Van,13262,1.62
29692817,Baby,Male,Medium,Turkish Van,2433,2.88
35361066,Young,Female,Small,Turkish Van,14685,2.89
40511672,Adult,Female,Medium,Turkish Van,9008,3.2
30688821,Adult,Female,Large,Turkish Van,14951,2.25
33354714,Baby,Male,Medium,Turkish Van,2460,2.66
36440324,Young,Female,Small,Turkish Van,11907,2.43
28643820,Young,Male,Large,Turkish Van,1993,1.81
37437568,Baby,Female,Medium,Turkish Van,12801,3.95
28805759,Adult,Female,Medium,Turkish Van,13461,2.37
30758050,Baby,Male,Large,Turkish Van,9668,1.91
18887907,Adult,Female,Medium,Turkish Van,12859,3.25
39933086,Adult,Female,Medium,Turkish Van,4245,2.57
27327791,Adult,Female,Small,Turkish Van,12232,2.64
42158288,Baby,Female,Medium,Turkish Van,7312,3.06
29936773,Baby,Male,Medium,Turkish Van,3784,1.3
45795126,Baby,Female,Medium,Turkish Van,153,4.7
21204844,Young,Female,Medium,Turkish Van,10569,2.27
34526699,Adult,Male,Large,Turkish Van,518,3.18
26509154,Young,Male,Medium,Turkish Van,13675,2.98
31695260,Young,Male,Medium,Turkish Van,10435,4.5
44846740,Adult,Male,Medium,Turkish Van,5312,2.56
33069658,Baby,Male,Medium,Turkish Van,5931,2.14
45215857,Adult,Male,Medium,Turkish Van,9485,3.15
30427659,Young,Female,Medium,Turkish Van,14641,3.24
30866777,Young,Male,Medium,Turkish Van,4101,4.42
20372166,Adult,Female,Medium,Turkish Van,8256,3.08
42034669,Young,Male,Medium,Turkish Van,4135,3.88
34155960,Adult,Male,Large,Turkish Van,3740,5.0
21702523,Adult,Female,Medium,Turkish Van,11497,3.14
21693683,Young,Female,Medium,Turkish Van,12190,4.32
45014641,Baby,Female,Medium,Turkish Van,14731,3.42
46686543,Young,Male,Large,Turkish Van,5811,3.9
34955366,Baby,Female,Medium,Turkish Van,13434,1.62
44493755,Baby,Female,Medium,Turkish Van,5860,3.9
29232794,Adult,Male,Small,Turkish Van,1885,5.0
30861325,Baby,Female,Medium,Turkish Van,12548,3.34
41924853,Young,Male,Medium,Turkish Van,7426,4.05
18111849,Young,Female,Small,Turkish Van,11902,4.16
22108968,Young,Male,Medium,Turkish Van,11315,5.0
32347076,Baby,Male,Large,Turkish Van,7193,2.93
44210352,Young,Female,Medium,Turkish Van,14485,2.82
24941664,Young,Male,Medium,Turkish Van,8188,3.12
29552414,Baby,Female,Medium,Turkish Van,3825,1.37
46318891,Young,Female,Medium,Turkish Van,14237,4.34
37206984,Young,Female,Medium,Turkish Van,14213,1.45
25638877,Adult,Male,Large,Turkish Van,2682,3.98
22560159,Adult,Female,Medium,Turkish Van,10469,3.58
24886259,Adult,Female,Large,Turkish Van,15000,4.21
45106418,Adult,Male,Large,Turkish Van,14062,3.28
18272594,Young,Female,Medium,Turkish Van,13064,2.5
33216996,Adult,Male,Large,Turkish Van,7440,3.74
21725595,Young,Male,Medium,Turkish Van,8807,2.74
24120122,Young,Male,Medium,Turkish Van,11311,2.91
37763700,Adult,Female,Medium,Turkish Van,13098,2.0
25646205,Young,Male,Medium,Turkish Van,7369,5.0
33497264,Young,Male,Medium,Turkish Van,13710,3.13
41842354,Baby,Female,Medium,Turkish Van,2050,2.49
42436569,Young,Male,Medium,Turkish Van,11237,4.71
35596005,Adult,Male,Large,Turkish Van,12690,3.8
37066848,Baby,Male,Large,Turkish Van,1987,4.72
46748371,Baby,Female,Medium,Turkish Van,1249,2.93
23252613,Baby,Male,Small,Turkish Van,1788,3.98
44585778,Adult,Female,Large,Turkish Van,9967,3.99
37572818,Baby,Male,Medium,Turkish Van,5804,3.63
41202511,Adult,Male,Extra Large,Turkish Van,13415,2.53
38032542,Young,Male,Small,Turkish Van,3311,4.81
40277912,Adult,Female,Medium,Turkish Van,6000,1.64
46781263,Baby,Female,Medium,Turkish Van,8338,3.35
26934805,Baby,Male,Medium,Turkish Van,14083,5.0
28014074,Adult,Male,Medium,Turkish Van,8479,1.18
25286339,Adult,Male,Large,Turkish Van,1331,3.41
36117173,Young,Female,Medium,Turkish Van,3716,3.11
29399438,Adult,Female,Medium,Turkish Van,5565,5.0
21445440,Young,Male,Medium,Turkish Van,13134,1.98
29624865,Adult,Male,Large,Turkish Van,1881,3.04
36780320,Adult,Female,Medium,Turkish Van,9141,3.79
36534324,Young,Male,Medium,Turkish Van,7416,3.93
32447253,Baby,Male,Small,Turkish Van,5025,2.97
37400699,Adult,Male,Medium,Turkish Van,2778,3.62
38710806,Adult,Female,Medium,Turkish Van,5420,3.44
34003326,Adult,Female,Small,Turkish Van,160,4.9
45150608,Young,Male,Medium,Turkish Van,10941,4.75
43519359,Adult,Male,Medium,Turkish Van,7769,4.73
36424266,Baby,Male,Medium,Turkish Van,5583,2.56
28502934,Adult,Male,Large,Turkish Van,1957,3.2
31085721,Young,Male,Medium,Turkish Van,3056,3.69
36989900,Adult,Female,Medium,Turkish Van,10511,4.36
37991556,Young,Female,Medium,Turkish Van,6768,3.54
19246852,Young,Female,Medium,Turkish Van,1184,4.74
43831880,Baby,Female,Small,Turkish Van,1617,2.04
34885725,Baby,Male,Medium,Turkish Van,10027,3.13
35699267,Young,Male,Small,Turkish Van,9263,3.13
30669762,Young,Female,Medium,Turkish Van,7689,3.82
45795041,Baby,Female,Medium,Turkish Van,14422,4.25
32997025,Young,Female,Medium,Turkish Van,14008,3.0
27337960,Adult,Female,Medium,Turkish Van,9175,3.24
22063459,Baby,Female,Medium,Turkish Van,6431,3.57
28466665,Young,Male,Medium,Turkish Van,12429,5.0
26354494,Baby,Male,Large,Turkish Van,13536,2.65
27818042,Baby,Male,Medium,Turkish Van,9946,2.75
28039004,Young,Female,Medium,Turkish Van,4802,1.66
35010627,Senior,Male,Large,Turkish Van,14802,3.92
45717602,Baby,Female,Medium,Turkish Van,3443,3.27
27987487,Adult,Male,Medium,Turkish Van,6794,4.91
23952807,Young,Male,Small,Turkish Van,3956,3.59
38558552,Adult,Male,Medium,Turkish Van,3647,3.26
27429403,Baby,Male,Medium,Turkish Van,11252,4.2
32412183,Adult,Male,Large,Turkish Van,8102,3.63
29157077,Baby,Female,Medium,Turkish Van,11040,3.15
29936757,Baby,Female,Medium,Turkish Van,12655,2.18
38049444,Baby,Male,Large,Turkish Van,2324,2.7
42336032,Baby,Female,Medium,Turkish Van,739,1.87
38414581,Young,Male,Large,Turkish Van,11097,5.0
44906796,Adult,Female,Large,Turkish Van,2190,3.41
40676281,Adult,Male,Medium,Turkish Van,5210,4.21
42835127,Adult,Male,Medium,Turkish Van,6393,2.21
26599302,Baby,Female,Medium,Turkish Van,5529,2.69
21688259,Young,Female,Small,Turkish Van,8126,2.66
22599662,Adult,Female,Medium,Turkish Van,9996,4.09
43273934,Baby,Female,Medium,Turkish Van,5635,4.2
45406130,Young,Male,Medium,Turkish Van,14447,2.85
39022209,Adult,Male,Medium,Turkish Van,14806,2.28
43836156,Baby,Female,Medium,Turkish Van,14428,4.37
46030225,Baby,Female,Medium,Turkish Van,3238,4.71
45398606,Baby,Female,Small,Turkish Van,8984,4.36
39657062,Young,Male,Medium,Turkish Van,10336,1.0
36061318,Adult,Female,Medium,Turkish Van,3599,3.47
37852702,Young,Male,Small,Turkish Van,6377,2.48
22779368,Adult,Male,Medium,Turkish Van,8298,3.32
43805941,Adult,Female,Large,Turkish Van,8617,3.72
45051156,Adult,Female,Medium,Turkish Van,7203,3.92
43112698,Baby,Female,Medium,Turkish Van,2857,3.46
43112818,Young,Female,Medium,Turkish Van,14402,3.78
46365628,Adult,Female,Medium,Turkish Van,11576,4.36
33805196,Adult,Male,Large,Turkish Van,12625,4.44
42570548,Adult,Male,Medium,Turkish Van,3103,3.41
40824711,Young,Male,Medium,Turkish Van,6826,5.0
29469224,Young,Male,Large,Turkish Van,13865,2.77
32558195,Young,Female,Medium,Turkish Van,13101,3.01
43805921,Adult,Female,Large,Turkish Van,5716,4.44
23913933,Baby,Female,Medium,Turkish Van,11660,2.53
33158216,Adult,Male,Large,Turkish Van,3265,2.53
43805469,Adult,Male,Large,Turkish Van,14360,4.48
20484313,Adult,Male,Medium,Turkish Van,13560,3.26
46754685,Baby,Female,Medium,Turkish Van,833,3.82
29362939,Senior,Female,Medium,Turkish Van,3849,5.0
29068885,Young,Male,Medium,Turkish Van,14262,3.34
38705353,Adult,Female,Medium,Turkish Van,2031,3.97
45384993,Baby,Male,Medium,Turkish Van,3420,2.53
20797118,Adult,Male,Medium,Turkish Van,12047,3.06
39842646,Baby,Male,Medium,Turkish Van,8417,3.16
43564338,Adult,Female,Large,Turkish Van,8743,2.71
38674412,Baby,Female,Medium,Turkish Van,11016,4.08
41322769,Young,Male,Medium,Turkish Van,8795,1.9
41682059,Adult,Female,Medium,Turkish Van,1551,3.48
28109986,Adult,Female,Small,Turkish Van,13795,2.84
37714764,Adult,Male,Medium,Turkish Van,9447,3.17
43836153,Baby,Male,Medium,Turkish Van,14381,5.0
35064499,Adult,Male,Small,Turkish Van,11223,3.64
28040721,Baby,Male,Large,Turkish Van,2183,4.96
32606623,Adult,Male,Medium,Turkish Van,7370,5.0
21246447,Adult,Male,Large,Turkish Van,11376,2.55
33015229,Adult,Male,Extra Large,Turkish Van,4673,2.71
46060026,Young,Female,Medium,Turkish Van,6076,2.78
30396008,Young,Male,Medium,Turkish Van,3953,3.67
44502754,Adult,Male,Medium,Turkish Van,13175,4.63
36713156,Adult,Female,Small,Turkish Van,5849,2.67
45772806,Adult,Male,Large,Turkish Van,13336,3.45
39926149,Young,Female,Medium,Turkish Van,14994,3.18
25349634,Adult,Male,Medium,Turkish Van,4203,3.38
33493770,Young,Male,Large,Turkish Van,8330,2.33
46405824,Baby,Male,Extra Large,Turkish Van,11767,4.77
38968608,Adult,Female,Medium,Turkish Van,1351,4.7
14474644,Adult,Male,Large,Turkish Van,13538,3.35
26584760,Baby,Female,Small,Turkish Van,6263,1.69
45844642,Baby,Male,Medium,Turkish Van,10378,1.74
37282329,Baby,Male,Medium,Turkish Van,10263,4.45
21743118,Young,Female,Large,Turkish Van,13492,2.58
39881398,Baby,Male,Medium,Turkish Van,13542,2.71
35900969,Adult,Female,Small,Turkish Van,5357,4.98
29029786,Adult,Male,Medium,Turkish Van,8,2.57
37128064,Young,Male,Medium,Turkish Van,3747,4.38
32858054,Adult,Male,Large,Turkish Van,13964,4.18
46422869,Young,Female,Medium,Turkish Van,2556,3.72
27838872,Adult,Female,Medium,Turkish Van,7029,4.35
39324229,Young,Female,Medium,Turkish Van,9152,3.6
45041109,Baby,Female,Small,Turkish Van,5193,3.39
45716973,Young,Female,Medium,Turkish Van,3705,2.19
31508831,Young,Male,Large,Turkish Van,13907,3.87
27724133,Baby,Male,Small,Turkish Van,3078,4.21
24021160,Young,Male,Medium,Turkish Van,10275,3.2
42834750,Adult,Female,Medium,Turkish Van,1931,3.82
32272254,Baby,Female,Medium,Turkish Van,13624,2.98
23837275,Young,Female,Medium,Turkish Van,7628,4.83
41612645,Young,Female,Medium,Turkish Van,907,2.65
33068185,Baby,Female,Medium,Turkish Van,3727,3.01
29280119,Adult,Male,Medium,Turkish Van,507,3.36
32825338,Adult,Female,Small,Turkish Van,9773,4.59
25955655,Baby,Female,Medium,Turkish Van,10087,2.37
32365108,Baby,Male,Small,Turkish Van,1350,3.8
30414086,Adult,Female,Medium,Turkish Van,1465,2.94
42879520,Baby,Male,Medium,Turkish Van,10750,3.43
28734183,Young,Male,Medium,Turkish Van,9990,1.27
35552544,Adult,Female,Medium,Turkish Van,6121,2.45
43198864,Adult,Female,Medium,Turkish Van,14217,4.28
40663082,Adult,Male,Large,Turkish Van,1794,3.19
29505178,Adult,Female,Medium,Turkish Van,4630,4.44
22928801,Adult,Male,Large,Turkish Van,14362,4.51
45322057,Baby,Male,Medium,Turkish Van,5,4.53
31301341,Young,Male,Large,Turkish Van,3530,4.93
32136365,Young,Male,Medium,Turkish Van,9255,2.5
44544677,Young,Male,Medium,Turkish Van,14379,4.59
44393073,Baby,Male,Small,Turkish Van,7053,1.36
38187578,Baby,Female,Small,Turkish Van,10662,2.91
44880377,Baby,Male,Medium,Turkish Van,12561,3.91
19378565,Baby,Female,Small,Turkish Van,6584,3.8
44931547,Young,Female,Medium,Turkish Van,3531,1.49
32878372,Adult,Male,Large,Turkish Van,12844,2.79
21725746,Young,Male,Medium,Turkish Van,2912,4.72
20013326,Adult,Female,Small,Turkish Van,8931,4.09
30536327,Young,Female,Medium,Turkish Van,13511,1.6
20597136,Adult,Female,Medium,Turkish Van,10030,3.01
30372403,Adult,Female,Large,Turkish Van,7425,5.0
46661738,Adult,Male,Medium,Turkish Van,14849,4.01
36200704,Adult,Male,Large,Turkish Van,9684,4.51
46038274,Baby,Male,Medium,Turkish Van,5168,4.46
46059861,Young,Female,Medium,Turkish Van,9667,3.1
43111692,Young,Female,Medium,Turkish Van,4248,2.92
23357794,Baby,Male,Medium,Turkish Van,8901,3.4
